uid,label,mean_step_speed,stddev_step_speed,track_length,e2e_distance,duration,speed_direction_mean,speed_direction_std,acceleration_global_mean,acceleration_abs_mean,acc_direction_std,angular_velocity_avg,angular_velocity_std 
sim_56_17,1,3.6835779911881033,1.6362013391324683,224.6982574624743,205.9732992404598,61.0,0.3753646753272693,0.3454087018424056,0.03789945724575915,1.6307760107513969,nan,0.05893700353088783,0.11857428188208709
sim_56_18,1,2.49133147984251,1.4421976716845704,747.399443952753,263.50332066218823,300.0,nan,nan,0.014237049285635184,1.512261571257451,nan,0.024942882064474016,0.03363382533649659
sim_56_19,1,2.801751383651641,1.3491438708329508,840.5254150954922,524.8018673747265,300.0,nan,nan,0.004745683095211729,1.4365411114283249,nan,0.019692655660516225,0.030240334560353785
sim_56_20,1,2.5371805662975806,1.1984192713343285,421.1719740053984,237.91805311913595,166.0,nan,nan,0.006097560975609756,1.4550025425318125,nan,0.03833514155974535,0.1499804783211083
sim_56_21,1,2.7895825082579995,1.3841617854230994,599.7602392754699,193.5071058126807,215.0,nan,nan,0.023474178403755867,1.532291508604643,nan,0.040386892292510475,0.042596117061217825
sim_56_22,1,3.3220300370440072,1.5858494796211986,621.2196169272294,322.1552420805845,187.0,nan,nan,0.015288795268898326,1.4951634078923968,nan,0.029034857226099494,0.03458742728203837
sim_56_23,1,1.699070478491457,1.0065582492428402,16.99070478491457,12.041594578792296,10.0,nan,nan,0.3535533905932738,0.9611423933192095,nan,0.3973747457730906,0.7101366807374628
sim_56_24,1,2.8225006120011766,1.440008359183097,843.9276829883519,470.7143507478819,299.0,nan,nan,0.003367003367003367,1.453922489333756,nan,0.016486539447064335,0.015355056671674756
sim_56_25,1,3.9974885187107034,0.7211695658970263,15.989954074842814,15.033296378372908,4.0,0.3288416830713295,0.18580448167997704,1.5811388300841898,2.0214983674153264,0.23182380450040307,0.8583287410395852,0.6797104636211037
sim_56_26,1,1.7174538944001807,1.290634237882394,22.32690062720235,12.806248474865697,13.0,nan,nan,0.37482778414706003,1.1855643968678633,nan,0.40170761757173945,0.8122705087895394
sim_56_27,1,3.4600746307939536,1.5688265942000776,415.2089556952744,302.8530997034701,120.0,nan,nan,0.026798963221765927,1.4893905452157183,nan,0.04232437264567976,0.06529250927428862
sim_56_28,1,3.4378596848923477,1.795676507705445,1031.3579054677043,797.1505503981039,300.0,nan,nan,0.027054556202344125,1.5100907642934793,nan,0.021099194537633127,0.046204932391327384
sim_56_29,1,2.821668393370542,1.1856544229496322,713.8821035227472,394.58585884443454,253.0,nan,nan,0.00398406374501992,1.440509006636623,nan,0.046677909102699706,0.17601464815826856
sim_56_30,1,3.842751682313286,1.4703166110228916,537.9852355238601,439.4360021664133,140.0,0.35748221077585146,0.4234101693511493,0.021739130434782608,1.5016075135658575,nan,0.039295070930627875,0.0507091865351818
sim_56_31,1,3.15043924051219,1.3861454680182896,945.131772153657,579.0077719685635,300.0,nan,nan,0.010067114093959731,1.5084125344583286,nan,0.018561509823389926,0.030912904447774087
sim_56_32,0,1.5768376273815472,0.5717660624827836,473.0512882144642,432.89721643826726,300.0,nan,nan,0.003355704697986577,1.1393989931604351,nan,0.0165858160337557,0.09329296375917043
sim_56_33,0,1.6665862509028861,0.72813637183825,21.66562126173752,20.615528128088304,13.0,nan,nan,0.09090909090909091,1.42741585037433,0.7152339501591107,0.29667778989511484,0.5287750994723746
sim_56_34,0,1.561165523305281,0.5967374147615363,468.3496569915843,428.6210447469886,300.0,nan,nan,0.003355704697986577,1.1685161163314424,nan,0.01710858820830816,0.05998454590955861
sim_56_35,0,1.5510271220806033,0.5993665320191731,415.6752687176017,382.54542213964606,268.0,nan,nan,0.0,1.1659582860149234,nan,0.019840818323782348,0.10625387994862884
sim_56_36,0,1.567800295248199,0.5975539535224792,228.89884310623705,207.18349355100662,146.0,nan,nan,0.009820927516479828,1.2242717056055163,nan,0.029939879002623924,0.07485298067776054
sim_56_37,0,1.536943031901184,0.5754471739644998,461.08290957035524,414.6058369101911,300.0,nan,nan,0.0,1.2403366188653058,nan,0.01992325309447648,0.1005267798489669
sim_56_38,0,1.4645904480266059,0.5533482915346796,120.09641673818167,108.18964830333815,82.0,nan,nan,0.017677669529663688,1.1321071495365511,nan,0.057113993389770475,0.13257522145546988
sim_56_39,0,1.5819524165636136,0.5950573236211869,474.5857249690841,433.47087560757757,300.0,nan,nan,0.0075035838171133885,1.2260413939781225,nan,0.017526163879069915,0.11821368046616852
sim_56_40,0,1.5256280811169936,0.6157317798960414,457.68842433509803,421.62779794505957,300.0,nan,nan,0.003355704697986577,1.1532921337926123,nan,0.01586883414638909,0.05554400051887856
sim_56_41,0,1.5950455763475584,0.5448754096333321,240.85188202848133,221.5784285529618,151.0,nan,nan,0.006711409395973154,1.0950614840079353,nan,0.030530085540548084,0.08844602779025362
sim_56_42,0,1.54976544782702,0.5314485704537243,382.7920656132739,350.03571246374275,247.0,nan,nan,0.0057723002545840615,1.0887702610519452,nan,0.031894458842672814,0.1699453785225604
sim_56_43,0,1.5245362916594174,0.5374314595129525,350.643347081666,314.6696680647819,230.0,nan,nan,0.0043859649122807015,1.1848443165977907,nan,0.02865484107090629,0.19921215982645904
sim_56_44,0,1.555923089264929,0.5561133611513119,98.02315462369053,87.72684879784524,63.0,nan,nan,0.01639344262295082,1.1754649144731284,nan,0.0680747061832891,0.15239318100977878
sim_56_45,0,1.5091763835158423,0.662722266662347,170.53693133729018,154.8709139896837,113.0,nan,nan,0.009009009009009009,1.3044322923051934,nan,0.04625798120434266,0.13439031248961117
sim_56_46,0,1.6154486762148705,0.5240449362190042,195.46928982199933,178.932948335403,121.0,nan,nan,0.0,1.10232450608374,nan,0.045584309612817474,0.19518826036206488
sim_56_47,0,1.524684616938617,0.549548437844572,457.4053850815851,418.6167698504206,300.0,nan,nan,0.003355704697986577,1.0392687884971288,nan,0.017186741145612958,0.08187112443705592
sim_56_48,0,1.506519733730919,0.5623336975512926,403.74728863988634,365.57488972849325,268.0,nan,nan,0.0037593984962406013,1.146449578042629,nan,0.02509024667430363,0.1652922864906682
sim_56_49,0,1.5456170584161648,0.6183734617448642,398.7692010713705,367.04359414107745,258.0,nan,nan,0.005524271728019903,1.1702765987918289,nan,0.017484756065271414,0.06150869805985412
sim_56_50,0,1.548490476694539,0.6142841596697891,461.4501620549727,420.9429890139519,298.0,nan,nan,0.00755428370776956,1.2199683188319879,nan,0.018041309484127955,0.08780167032552108
sim_56_51,0,1.5272578746160765,0.6461295415187149,24.436125993857225,22.627416997969522,16.0,nan,nan,0.07142857142857142,1.1300563079745771,nan,0.30746175204689385,0.5863866179182248
sim_56_52,0,1.5358291375874005,0.6303383386032866,125.93798928216684,114.56002793295748,82.0,nan,nan,0.0125,1.2701360370365382,nan,0.05343297574129408,0.1730383434121444
sim_56_53,0,1.5568829553754768,0.52212404439561,400.11891953149757,367.0054495508207,257.0,nan,nan,0.00392156862745098,1.0067594001787916,nan,0.017505001519671857,0.07963233667624994
sim_56_54,0,1.54326008699991,0.595831327256042,462.978026099973,420.8004277564366,300.0,nan,nan,0.0,1.1651276701132518,nan,0.016909194169133612,0.07043831496357558
sim_56_55,0,1.5826735827257514,0.540195332457345,474.80207481772544,432.0567092408125,300.0,nan,nan,0.0,1.144070196291339,nan,0.020565003746659552,0.10949630174695245
sim_56_56,0,1.5370140378196027,0.5960158608367828,130.64619321466623,119.75391434103521,85.0,nan,nan,0.017038717618952953,1.168723988898336,nan,0.06686868569934566,0.23464665403126345
sim_56_57,0,1.5511528811685433,0.5235503026670002,344.35593961941663,317.49803148996057,222.0,nan,nan,0.004545454545454545,1.0580484941472097,nan,0.025409728638846097,0.18235214759019366
sim_56_58,0,1.5550444065943367,0.565099012138287,373.2106575826408,341.56844116516385,240.0,nan,nan,0.0,1.1145544095450852,nan,0.02139190202345255,0.10295206875828662
sim_56_59,0,1.5280398593040154,0.5701703152376182,458.4119577912046,420.42359591250346,300.0,nan,nan,0.0,1.1057238309221746,nan,0.022827146856348884,0.14102854455748418
sim_56_60,0,1.568263358132426,0.6091457248602167,185.05507625962625,171.12568480505783,118.0,nan,nan,0.012191496227354269,1.1152320099098387,nan,0.04684710654765966,0.18726937742487101
sim_56_61,0,1.6000612009361725,0.5108778780088504,241.60924134136206,220.68982758613956,151.0,nan,nan,0.006711409395973154,1.079352876209625,nan,0.029909038674803226,0.07774193329408359
sim_56_62,0,1.6407544820340816,0.9377383969496208,11.485281374238571,10.63014581273465,7.0,nan,nan,0.282842712474619,1.9238672944775093,nan,0.5221574055013602,1.0758588054871874
sim_56_63,0,1.532436690019533,0.5671311938890136,459.7310070058599,419.3149174546501,300.0,nan,nan,0.004745683095211729,1.1295812510274783,nan,0.017173485228327987,0.0728970698242893
sim_56_64,0,1.5254715101969498,0.5443069032363738,457.64145305908494,419.31968711235106,300.0,nan,nan,0.0,1.1029092070292477,nan,0.017997121089688387,0.07263099312812019
sim_57_0,1,2.666490331250372,1.5503518249862485,290.64744610629054,173.0,109.0,nan,nan,0.009345794392523364,1.40441878501328,nan,0.04345404772543147,0.046664844425009476
sim_57_1,1,3.4312932606849555,0.8189450553135119,30.8816393461646,29.154759474226502,9.0,0.17861240902384182,0.12628901706639575,0.5150787536377127,1.051776695296637,0.6916456337647637,0.3875036612704312,0.41079859495541565
sim_57_2,1,3.093513479332891,1.248681949597347,191.79783571863925,165.23922052587878,62.0,nan,nan,0.037267799624996496,1.408799132622302,nan,0.07389384744218454,0.1353804953477666
sim_57_3,1,2.451498566380036,1.307728862966872,61.2874641595009,38.01315561749642,25.0,nan,nan,0.2459501847605383,1.4413262893502548,nan,0.16724307356635554,0.1674684597608251
sim_57_4,1,2.7239589046717523,1.2989666360787042,787.2241234501364,594.8108943185221,289.0,nan,nan,0.0077911776219504875,1.4232302381579736,nan,0.02190074482815553,0.056594376981928096
sim_57_5,1,2.652209095503587,1.3683762568806557,795.662728651076,221.50846484954022,300.0,nan,nan,0.004745683095211729,1.458267136467161,nan,0.046831479669715105,0.06768445440387065
sim_57_6,1,3.650660096124231,1.9402785528284896,912.6650240310578,447.50083798804224,250.0,nan,nan,0.041514637665270165,1.476537451077877,nan,0.022667377054204702,0.02165836434499862
sim_57_7,1,2.4334302886065053,1.4139207005605345,644.859026480724,315.9952531289038,265.0,nan,nan,0.0038022813688212928,1.48862604309641,nan,0.04812829498131965,0.1692130131403411
sim_57_8,1,2.9763963815602565,1.5146120475098153,797.6742302581488,419.4532155079992,268.0,nan,nan,0.016812541184208947,1.5489642004702997,nan,0.023884406263485584,0.03036781240865359
sim_57_9,1,3.0759707101158913,1.3575528148306397,676.7135562254961,282.14358046923553,220.0,nan,nan,0.013761467889908258,1.4236067018625385,nan,0.023133726694672764,0.02961966966294064
sim_57_10,1,3.8912895347261447,1.8465074857313253,564.236982535291,410.23164188053556,145.0,nan,nan,0.039558421325121544,1.4477982728623748,nan,0.030560329284688936,0.052749227946542694
sim_57_11,1,2.8770099431595018,1.2503891904605933,523.6158096550294,247.69537742961614,182.0,nan,nan,0.0,1.5930798947274587,nan,0.034749468606845225,0.03819721889837655
sim_57_12,1,2.532324893275727,1.2441289927839279,384.91338377791055,132.4235628579748,152.0,nan,nan,0.009428090415820635,1.4626292775405032,nan,0.09217113704274786,0.13161876739703654
sim_57_13,1,2.557179220506497,1.358001387165388,767.1537661519492,199.04019694524018,300.0,nan,nan,0.0075035838171133885,1.5255131783514815,nan,0.02425534582589172,0.03941522950350565
sim_57_14,1,4.62190577707342,1.7511591636475476,323.53340439513937,302.026488904533,70.0,0.3179046587023787,0.30507863217357645,0.0,1.7190491243582056,nan,0.05116109552863212,0.08659064114166737
sim_57_15,1,2.935598036351926,1.55671450798715,214.2986566536906,116.9700816448377,73.0,nan,nan,0.05078241233047872,1.711667817953022,nan,0.06479261520890403,0.06200963769527775
sim_57_16,1,3.3708694771440846,1.6781496764232364,320.232600328688,244.10038918445008,95.0,nan,nan,0.06540604871288408,1.3591875118819883,nan,0.07277601701212323,0.11936456692266041
sim_57_17,1,4.392579342117797,1.8834415271937373,250.37702250071442,205.80087463370995,57.0,nan,nan,0.10909090909090909,1.7044004474087866,nan,0.06915925761846162,0.10900705167862301
sim_57_18,1,2.777277879423432,1.5013575587583372,680.4330804587408,382.4787575800779,245.0,nan,nan,0.014837659569810655,1.4710992209285298,nan,0.021578129107489585,0.023388335701786823
sim_57_19,1,2.510759765966354,1.2366967012723493,753.2279297899063,290.0,300.0,nan,nan,0.006711409395973154,1.5600861958135155,nan,0.03293642391845278,0.05741157953916654
sim_57_20,1,2.795099421041485,1.2939515494257676,746.2915454180765,490.5150354474366,267.0,nan,nan,0.01360585386967543,1.471944630212492,nan,0.024935605726461012,0.11271093963360038
sim_57_21,1,2.0828749164261247,1.0384116472717024,149.96699398268098,40.24922359499622,72.0,nan,nan,0.06388765649999399,1.3585255763362736,nan,0.09483460524526555,0.07995126090082375
sim_57_22,1,2.551586019700638,1.0364914106955339,135.2340590441338,19.026297590440446,53.0,0.49589067591314084,0.5009589707057986,0.1315334104411641,1.5509075146052222,nan,0.12005735232765714,0.1693215307968167
sim_57_23,1,3.1237708771649246,1.1003660786194183,99.96066806927759,92.9569792968769,32.0,0.2634373652407976,0.2384062383309803,0.1,1.177227367305926,nan,0.1355191516710484,0.45136408049342475
sim_57_24,1,3.087989746452615,1.673614648737928,926.3969239357846,516.6749461702202,300.0,nan,nan,0.015007167634226777,1.507536090286095,nan,0.022416168608774677,0.023862122001213605
sim_57_25,1,2.838270009502293,1.201758442100514,278.1504609312247,129.41792766073794,98.0,nan,nan,0.044194173824159216,1.5547534957220535,nan,0.05967697485624065,0.07588167087526912
sim_57_26,1,2.895504970203426,1.3808506950231305,249.01342743749464,168.32409215557945,86.0,nan,nan,0.011904761904761904,1.4248611008564007,nan,0.04909482969608481,0.052236287170432494
sim_57_27,1,2.399515765354931,1.2117200643743102,573.4842679198285,276.4434842784326,239.0,nan,nan,0.0,1.4089692606926836,nan,0.04569044827419948,0.20068304062023634
sim_57_28,1,2.475284088119222,1.3083696887139724,522.2849425931558,242.63965051079347,211.0,nan,nan,0.009569377990430622,1.56766094441663,nan,0.02318325477310334,0.022833599812766277
sim_57_29,1,3.93138547357626,1.597689462786215,467.83487135557493,386.39487574241974,119.0,nan,nan,0.05472755758489614,1.5050187664758516,nan,0.03905289061173646,0.061827804906748836
sim_57_30,1,3.076386167773933,1.5217910982553475,922.9158503321798,489.4609279605472,300.0,nan,nan,0.010611670000565033,1.4833609436513622,nan,0.02712302761534724,0.04301494437312599
sim_57_31,1,2.871270356533506,1.960029895846723,835.5396737512502,426.32968463385237,291.0,nan,nan,0.0077372594377155355,1.5496817466214206,nan,0.026521368805888183,0.06279326749642641
sim_57_32,1,4.020320671340774,1.466124721703467,128.65026148290477,112.29425630903836,32.0,0.25239694296303444,0.1864585355144847,0.13743685418725535,1.4373723706041832,nan,0.11202711647567132,0.14328107840209003
sim_57_33,1,2.3493314443386852,1.467642701060051,704.7994333016056,63.324560795950255,300.0,nan,nan,0.0,1.4272689104162832,nan,0.037910936722487645,0.1766305125742782
sim_57_34,1,2.6394572622776145,0.8671881921532141,84.46263239288366,21.095023109728988,32.0,0.5930938172132704,0.46515892819168475,0.1201850425154663,1.7963406615238975,nan,0.23651344670060276,0.3926854135269038
sim_57_35,0,1.4627969533198517,0.6353765294907613,67.28865985271318,61.5223536610881,46.0,nan,nan,0.05081972676135886,1.2409725965913516,nan,0.11803203806979098,0.4019174337913867
sim_57_36,0,1.5414243250435642,0.5513719707819693,462.4272975130693,427.11356803548165,300.0,nan,nan,0.003355704697986577,1.0442069636208524,nan,0.01611279059330859,0.07119291339346824
sim_57_37,0,1.5477048424260544,0.5519145955045424,464.31145272781635,427.10186138671884,300.0,nan,nan,0.003355704697986577,1.0775826484393218,nan,0.019258406162363732,0.09954142890526446
sim_57_38,0,1.655870596982647,0.5503350665288528,110.94332999783735,99.00505037623081,67.0,nan,nan,0.015384615384615385,1.3939582150334304,nan,0.0818446817104652,0.2197340198766395
sim_57_39,0,1.546776688110451,0.6035218586553598,57.23073746008669,53.75872022286245,37.0,nan,nan,0.02857142857142857,1.0919258358886363,nan,0.11472976712125775,0.25207596850844227
sim_57_40,0,1.5303713157048628,0.5870522146576349,459.11139471145884,418.8961685191212,300.0,nan,nan,0.003355704697986577,1.1636910370556006,nan,0.015531131698616469,0.045263268124769995
sim_57_41,0,1.5623166568157254,0.6048415747142407,468.69499704471764,429.97906925802795,300.0,nan,nan,0.0,1.2072132625380052,nan,0.01675282592785136,0.09871718126808648
sim_57_42,0,nan,nan,0.0,0.0,0.0,0.0,,,,,0,0
sim_57_43,0,1.5721276888201337,0.6124387289449716,471.63830664604006,436.99427913875485,300.0,nan,nan,0.0,1.1477435105355536,nan,0.015520657167578389,0.07352303744741932
sim_57_44,0,1.5431108304219519,0.5646317074292538,462.93324912658557,421.7226576791909,300.0,nan,nan,0.0,1.129544625219407,nan,0.020168958119415457,0.12615970013655634
sim_57_45,0,1.593223093817919,0.6487093700530664,78.06793159707803,73.0,49.0,nan,nan,0.030089650263257342,1.171017188095887,nan,0.10218901141578332,0.42952094134916047
sim_57_46,0,1.600902978903877,0.5871983990347734,208.117387257504,193.8762491900439,130.0,nan,nan,0.0078125,1.0872807953580648,nan,0.035357004464445556,0.10520942330351278
sim_57_47,0,1.4968200644072378,0.6041806699521892,326.30677404077784,299.81661061388843,218.0,nan,nan,0.0,1.1231614195335338,nan,0.02352409741654665,0.09371184543061387
sim_57_48,0,1.5616095952869111,0.5656820322080437,407.5801043698838,374.8092848369688,261.0,nan,nan,0.003861003861003861,1.0846297176023816,nan,0.02086601766378674,0.11691621380593112
sim_57_49,0,1.5288397026161085,0.558865540507831,240.02783331072902,217.83020910791964,157.0,nan,nan,0.0064516129032258064,1.1044083829634228,nan,0.034111800529770364,0.15784469548721297
sim_57_50,0,1.5419597309056992,0.5154546746306193,462.5879192717097,427.8048620574572,300.0,nan,nan,0.0,1.0053559071614673,nan,0.020475891768699767,0.14178698584318505
sim_57_51,0,1.5758888432652405,0.6059898549658181,242.68688186284703,224.20749318432692,154.0,nan,nan,0.0,1.0991482277952471,nan,0.02731782125663783,0.05998749004479991
sim_57_52,0,1.5538559759364987,0.6275865991078564,372.92543422475967,343.6568055487917,240.0,nan,nan,0.004201680672268907,1.1594686136077519,nan,0.01792484681377094,0.06444413975722295
sim_57_53,0,1.5866445527394593,0.5852854545110467,475.99336582183776,434.35008921375857,300.0,nan,nan,0.004745683095211729,1.2365753753954127,nan,0.017167950830236714,0.07267380516207647
sim_57_54,0,1.5818501857453744,0.5636931699580239,474.5550557236123,432.75166088647194,300.0,nan,nan,0.0,1.161410391256198,nan,0.01728067984466796,0.08991772846352179
sim_57_55,0,1.6738327891384421,0.445290684839716,15.06449510224598,12.041594578792296,9.0,0.9817477042468103,0.4822626634232795,0.14285714285714285,1.7669453642639321,0.7494257468585975,0.6580141219584646,0.834343346150374
sim_57_56,0,1.5326158512499723,0.5916192894760265,427.5998224987423,391.0306893326916,279.0,nan,nan,0.0036101083032490976,1.1679654916650566,nan,0.019531640595870654,0.08888160053221482
sim_57_57,0,1.5387026127120436,0.5765364425889581,461.61078381361307,421.4356415871823,300.0,nan,nan,0.003355704697986577,1.1324577014585644,nan,0.015537698193052979,0.0517335622669647
sim_57_58,0,1.550342126324904,0.5505505953216678,465.1026378974712,427.2072096769904,300.0,nan,nan,0.003355704697986577,1.0813983455347214,nan,0.017206216759283747,0.08139656448498131
sim_57_59,0,1.5168960401356568,0.5736082316535951,455.068812040697,419.36261159049457,300.0,nan,nan,0.003355704697986577,1.0718329660008177,nan,0.015729614895448125,0.0846234902855817
sim_57_60,0,1.600813720290428,0.46386766508099714,43.22197044784156,40.311288741492746,27.0,0.4491166165848728,0.4309502066376044,0.04,0.882724793062256,nan,0.15388751530575856,0.2982548163098211
sim_57_61,0,1.5650306581339712,0.5283520230800697,236.31962937822965,213.62116000059544,151.0,nan,nan,0.009491366190423458,1.1269671137011645,nan,0.033324786528823196,0.11365869632640102
sim_57_62,0,1.5485695301986244,0.5145124952951399,399.5309387912451,364.2430507230028,258.0,nan,nan,0.0,1.0656263399217203,nan,0.02146793449825457,0.12390979329060905
sim_57_63,0,1.5223750695698348,0.5765189914931175,456.71252087095047,420.7433897282285,300.0,nan,nan,0.0,1.0596686311491992,nan,0.016730885778201077,0.07949602682289442
sim_57_64,0,1.5630524176678424,0.611174121089383,468.91572530035273,426.38597537911585,300.0,nan,nan,0.003355704697986577,1.25483286882605,nan,0.018240530490301724,0.09312823192389119
sim_57_65,0,1.5142273849752197,0.5758367828046166,358.8718902391271,331.0347413792093,237.0,nan,nan,0.00425531914893617,1.032982840811031,nan,0.020848593905059744,0.0808101923880607
sim_57_66,0,1.5300688347680613,0.6294943194701962,151.47681464203808,137.88763541376724,99.0,nan,nan,0.0145795212615783,1.2476101562327535,nan,0.050630436858568585,0.17951477147420286
sim_57_67,0,1.5726588802510273,0.5469019747128563,386.8740845417527,353.598642531331,246.0,nan,nan,0.004098360655737705,1.11062951689799,nan,0.018900372082363767,0.06187701809101769
sim_57_68,0,1.5492698379458705,0.6044114562660328,323.79739613068693,295.57063453597686,209.0,nan,nan,0.0,1.2179400606022222,nan,0.031882507961272066,0.17139446183699297
sim_57_69,0,1.5727717295602888,0.6043823091262914,283.098911320852,258.0949437706985,180.0,nan,nan,0.0,1.2511359162236395,nan,0.028539845907979266,0.11890320796575309
sim_57_70,0,1.5017082095153098,0.6040467312007594,450.51246285459297,411.62361448294,300.0,nan,nan,0.006711409395973154,1.192204982682272,nan,0.016892055671693055,0.07066785590559622
sim_58_0,1,3.6403052806227336,1.3221866221794256,109.20915841868201,102.07840124139877,30.0,0.3203694482767596,0.3127442849524144,0.07985957062499249,1.4899594837449162,nan,0.11938186462954938,0.18456237061328498
sim_58_1,1,2.1789330465511685,0.9348114249777143,80.62052272239323,18.110770276274835,37.0,nan,nan,0.24243661069253056,1.173832789138442,nan,0.14827994112250534,0.13781907933075865
sim_58_2,1,2.9052395760416503,1.3214574047119332,871.5718728124951,376.4306044943742,300.0,nan,nan,0.004745683095211729,1.5391649105395715,nan,0.016092066886088253,0.012220081988415716
sim_58_3,1,2.858945005768618,1.4133421792289498,751.9025365171465,476.2404854692637,263.0,nan,nan,0.019157088122605363,1.36501556297709,nan,0.0172161569997116,0.01845278416349989
sim_58_4,1,3.975886314505795,1.8927038897105712,1192.7658943517386,691.0463081443963,300.0,nan,nan,0.010611670000565033,1.6167737261659616,nan,0.017809079430780392,0.028729662568735354
sim_58_5,1,2.759068441564368,1.4590408068393126,394.5467871437046,197.0101520226813,143.0,nan,nan,0.04485500227189191,1.4597681355224812,nan,0.052480155576915107,0.07443034202420386
sim_58_6,1,2.434692220677464,0.7564877993547826,9.738768882709856,7.0710678118654755,4.0,1.1071487177940906,0.8929230504259966,2.23606797749979,2.192163740847158,0.6245228861991272,0.8920550366791679,1.024288848341329
sim_58_7,1,2.414460841096071,1.1592810555779467,292.1497617726246,86.09297300012354,121.0,nan,nan,0.06722689075630252,1.3546029523237881,nan,0.058229721628554894,0.05200999406518245
sim_58_8,1,2.877440620632959,1.5319928659749298,863.2321861898877,403.17241969162524,300.0,nan,nan,0.004745683095211729,1.537530827116762,nan,0.021075275557828815,0.027125380592265467
sim_58_9,1,2.668440176446688,1.4220703806711927,37.35816247025363,17.72004514666935,14.0,0.5098605757220532,0.24734983131697907,0.4249182927993987,1.4082412145665588,0.8613454681461484,0.40744841649230973,0.22450239045510983
sim_58_10,1,3.1518136599541933,1.5597234753612002,945.544097986258,739.8878293363123,300.0,nan,nan,0.006711409395973154,1.4797253582606202,nan,0.016983277904079667,0.024140618408175156
sim_58_11,1,3.0203611545518525,1.5397245953116205,679.5812597741668,385.25316351718647,225.0,nan,nan,0.014180617310172106,1.5471284418598263,nan,0.028609455062602734,0.07804380175545254
sim_58_12,1,3.135197244759542,1.9588784809474131,404.4404445739809,152.00328943809077,129.0,nan,nan,0.07259483824640069,1.677740708997931,nan,0.10741161656432573,0.2466988700124637
sim_58_13,1,2.4702224963885757,0.9352780358707807,106.21956734470875,51.0098029794274,43.0,0.5106428050502758,0.3900673120283796,0.16361473006096022,1.4880057783121274,nan,0.12449942003260321,0.1108249544939175
sim_58_14,1,2.7210923362727955,1.2776240308260198,816.3277008818386,480.13019067748695,300.0,nan,nan,0.010611670000565033,1.399498029156458,nan,0.01856624764494349,0.016640357666403566
sim_58_15,1,2.098947798468173,1.1229803230565876,88.15580753566326,8.0,42.0,nan,nan,0.19039432764659772,1.5755747215105,nan,0.21198328551236273,0.2707036488151007
sim_58_16,1,2.9550582129141714,1.4813161799410588,886.5174638742513,426.3003635935583,300.0,nan,nan,0.012099165353906004,1.5029793608655688,nan,0.018033901030940682,0.025646889491782208
sim_58_17,1,3.4068034189646754,1.5266392505983615,756.310359010158,481.3688814204757,222.0,nan,nan,0.018741389207353003,1.6358846483693434,nan,0.022458567869951384,0.03529306471709758
sim_58_18,1,2.237184582222887,1.183922215236658,671.155374666866,128.3199127181748,300.0,nan,nan,0.012099165353906004,1.5625425619579865,nan,0.03172872369954403,0.0400203730093081
sim_58_19,1,2.8951810183721522,1.4926241559272673,868.5543055116457,449.2004007121988,300.0,nan,nan,0.018071022842733233,1.4352455074236767,nan,0.023014032101269597,0.09530726768830793
sim_58_20,1,2.331291418705657,1.3177666305146518,81.59519965469799,44.01136216933077,35.0,nan,nan,0.154515742836145,1.593105872396519,0.7445184534015962,0.24318115957041211,0.321056482760586
sim_58_21,1,4.250034004769637,1.9690634723903035,1275.0102014308911,797.0194476924638,300.0,nan,nan,0.017110803736888537,1.5346640748695333,nan,0.014115355486694264,0.011842101493227626
sim_58_22,1,2.697382108948967,1.5462200441685818,809.2146326846901,524.6903848937962,300.0,nan,nan,0.012099165353906004,1.4796692484458631,nan,0.02556030235499875,0.06274983905951884
sim_58_23,1,2.1776138812210357,1.2608156390887386,433.3451623629861,155.95512174981621,199.0,nan,nan,0.03210434172759776,1.5752225754219602,nan,0.08482373909171657,0.14233146633544347
sim_58_24,1,2.5363977241567035,1.4324736306612267,517.4251357279675,301.95529470436514,204.0,nan,nan,0.011069643452969256,1.4333750770872964,nan,0.024593196317049194,0.03047370809145232
sim_58_25,1,2.141352800495232,1.08804363563324,167.02551843862807,45.12205669071391,78.0,nan,nan,0.05263157894736842,1.6190022490609774,nan,0.10921998217871491,0.23353346799442526
sim_58_26,1,3.2834956735906626,1.279848037940863,407.15346352524216,215.96759016111653,124.0,0.3977124926754897,0.4809218402598281,0.00819672131147541,1.5078611661753833,nan,0.05599988876607133,0.12705379881851803
sim_58_27,1,3.9240959812916367,0.3185447058276478,7.8481919625832735,7.810249675906654,2.0,0.19739555984987986,0.0,,,,1.603595912710416,0.6938427547662062
sim_58_28,1,2.6970408424547974,1.431539041543768,809.1122527364392,560.7147224748071,300.0,nan,nan,0.010611670000565033,1.529649429705999,nan,0.026376095359159135,0.1705865470051394
sim_58_29,1,2.806872791420846,1.376957002715337,771.8900176407326,442.5381339500586,275.0,nan,nan,0.02345466753638406,1.5083800578346405,nan,0.021839960495725768,0.025528056332988106
sim_58_30,0,1.501680625299622,0.5991580653876193,85.59579564207846,77.15568676384133,57.0,nan,nan,0.03636363636363636,1.263037792213991,nan,0.0882298252775785,0.2501467236794735
sim_58_31,0,1.5431811688800066,0.4985109225048722,195.98400844776083,177.05366418123066,127.0,nan,nan,0.0,1.0870256526274928,nan,0.04378075027424746,0.1374208348689369
sim_58_32,0,1.5450195166297236,0.5177712883371964,134.41669794678594,122.42957159118053,87.0,nan,nan,0.011764705882352941,1.0068259143003873,nan,0.05223666876907988,0.18882192339007478
